,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,source,concentration,mol_weight (g/mol),np_size_avg (nm),time_set,"min_Incub_period, h","growth_temp, C",Valance_electron,labuteASA,tpsa,CrippenMR,chi0v
456,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,0,2.835056102,81.3794,25,24,2,30,8,22.60496136,17.07,0.6865,4.082482905
457,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,0,1.991226076,81.3794,40,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
458,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,0,2.84509804,81.3794,40,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
459,ZnO,Proteus mirabilis,pathogenic,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,0,1.908485019,81.3794,25,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
460,ZnO,Proteus mirabilis,pathogenic,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,0,2.802773725,81.3794,25,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
461,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.812913357,81.3794,40,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
462,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.813580989,81.3794,40,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
463,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.51851394,81.3794,25,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
464,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.779596491,81.3794,25,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
465,ZnO,Trichoderma harzianum,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,f,soil,0,2.489958479,81.3794,40,24,48,30,8,22.60496136,17.07,0.6865,4.082482905
466,ZnO,Trichoderma harzianum,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,f,soil,0,3.220108088,81.3794,40,24,48,30,8,22.60496136,17.07,0.6865,4.082482905
467,ZnO,Trichoderma harzianum,pathogenic,green_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,f,soil,0,2.442479769,81.3794,25,24,48,30,8,22.60496136,17.07,0.6865,4.082482905
468,ZnO,Trichoderma harzianum,pathogenic,green_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,f,soil,0,3.19368103,81.3794,25,24,48,30,8,22.60496136,17.07,0.6865,4.082482905
469,ZrO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,tetragonal,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,-1.22184875,123.2218,100,18,24,37,16,29.29254423,34.14,1.373,3.774536472
470,ZrO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,tetragonal,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.096910013,123.2218,100,18,24,37,16,29.29254423,34.14,1.373,3.774536472
529,Ag,Enterococcus faecium,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,blood,0,-0.602059991,107.87,3,24,24,37,11,23.00188061,0,0,1.78376517
530,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,-0.301029996,107.87,3,24,24,37,11,23.00188061,0,0,1.78376517
531,Ag,Streptococcus mutans,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,p,carious dentine,0,0.301029996,107.87,3,24,24,37,11,23.00188061,0,0,1.78376517
532,Ag,Escherichia coli O157,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,-0.301029996,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
533,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.301029996,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
534,Ag,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,-0.301029996,107.87,3,24,24,37,11,23.00188061,0,0,1.78376517
538,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,-0.301029996,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
539,Ag,Escherichia coli O157,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.301029996,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
547,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.602059991,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
548,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.255272505,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
549,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.079181246,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
550,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.146128036,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
551,Ag,Bacillus subtilis,non-pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.602059991,107.87,3,24,0.16,30,11,23.00188061,0,0,1.78376517
552,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.079181246,107.87,3,24,24,37,11,23.00188061,0,0,1.78376517
555,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.77815125,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
556,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.342422681,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
557,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.204119983,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
558,Ag,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.255272505,107.87,3,24,48,37,11,23.00188061,0,0,1.78376517
559,Ag,Bacillus subtilis,non-pathogenic,chemical_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.77815125,107.87,3,24,0.16,30,11,23.00188061,0,0,1.78376517
560,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.204119983,107.87,3,24,24,37,11,23.00188061,0,0,1.78376517
563,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.806179974,107.87,4.7,24,48,37,11,23.00188061,0,0,1.78376517
568,Ag,Escherichia coli,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.10720997,107.87,4.7,24,48,37,11,23.00188061,0,0,1.78376517
569,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,1.806179974,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
574,Ag,Klebsiella sp.,opportunistic pathogen,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,2.10720997,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
575,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.806179974,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
580,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,2.10720997,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
581,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,urine,0,0.903089987,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
586,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,urine,0,1.204119983,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
587,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,0,1.505149978,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
592,Ag,Proteus sp.,opportunistic pathogen,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,0,1.806179974,107.87,4.7,24,24,37,11,23.00188061,0,0,1.78376517
593,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.806179974,107.87,12.5,24,48,37,11,23.00188061,0,0,1.78376517
594,Ag,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,2.408239965,107.87,12.5,24,24,30,11,23.00188061,0,0,1.78376517
595,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.204119983,107.87,12.5,24,24,37,11,23.00188061,0,0,1.78376517
596,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.408239965,107.87,12.5,24,24,37,11,23.00188061,0,0,1.78376517
597,Ag,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.806179974,107.87,12.5,24,0.16,30,11,23.00188061,0,0,1.78376517
598,Ag,Candida albicans,pathogenic,green_synthesis,MIC,spherical,none,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,1.505149978,107.87,12.5,24,48,37,11,23.00188061,0,0,1.78376517
599,Ag,Escherichia coli,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.806179974,107.87,12.5,24,48,37,11,23.00188061,0,0,1.78376517
600,Ag,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,2.408239965,107.87,12.5,24,24,30,11,23.00188061,0,0,1.78376517
601,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.505149978,107.87,12.5,24,24,37,11,23.00188061,0,0,1.78376517
602,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.584331224,107.87,12.5,24,24,37,11,23.00188061,0,0,1.78376517
603,Ag,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.806179974,107.87,12.5,24,0.16,30,11,23.00188061,0,0,1.78376517
604,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.477121255,107.87,13,24,48,37,11,23.00188061,0,0,1.78376517
606,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.903089987,107.87,13,24,24,37,11,23.00188061,0,0,1.78376517
608,Ag,Escherichia coli,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.551449998,107.87,13.5,24,48,37,11,23.00188061,0,0,1.78376517
609,Ag,Staphylococcus aureus,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.551449998,107.87,13.5,24,24,37,11,23.00188061,0,0,1.78376517
610,Ag,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0,107.87,18.5,24,24,37,11,23.00188061,0,0,1.78376517
618,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.204119983,107.87,20,24,48,37,11,23.00188061,0,0,1.78376517
619,Ag,Vibrio cholerae,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,n,water,0,1.204119983,107.87,20,24,48,30,11,23.00188061,0,0,1.78376517
620,Ag,Enterococcus faecalis,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,1.505149978,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
621,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.602059991,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
623,Ag,Proteus vulgaris,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,soil,0,1.204119983,107.87,20,24,24,30,11,23.00188061,0,0,1.78376517
624,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.799340549,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
625,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.602059991,107.87,20,24,48,37,11,23.00188061,0,0,1.78376517
628,Ag,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,0.908485019,107.87,20,24,0.16,30,11,23.00188061,0,0,1.78376517
629,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.908485019,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
630,Ag,Escherichia coli,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.799340549,107.87,20,24,48,37,11,23.00188061,0,0,1.78376517
632,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.799340549,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
633,Ag,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,0.991226076,107.87,20,24,0.16,30,11,23.00188061,0,0,1.78376517
634,Ag,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.602059991,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
635,Ag,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
636,Ag,Escherichia coli,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.806179974,107.87,20,24,48,37,11,23.00188061,0,0,1.78376517
637,Ag,Klebsiella pneumoniae,opportunistic pathogen,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,2.10720997,107.87,20,24,24,30,11,23.00188061,0,0,1.78376517
638,Ag,Pseudomonas aeruginosa,opportunistic pathogen,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.204119983,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
639,Ag,Acinetobacter baumannii,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,urine,0,1.505149978,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
640,Ag,Staphylococcus aureus,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.408239965,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
641,Ag,Staphylococcus saprophyticus,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,urine,0,2.408239965,107.87,20,24,18,30,11,23.00188061,0,0,1.78376517
642,Ag,Staphylococcus sciuri,pathogenic,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Mammaliicoccus,p,skin,0,2.408239965,107.87,20,24,18,37,11,23.00188061,0,0,1.78376517
643,Ag,Staphylococcus epidermidis,opportunistic pathogen,"purchased from us research nanomaterials, inc.в ",MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,2.408239965,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
684,Ag,Pseudomonas aeruginosa,opportunistic pathogen,purchased from sigma aldrich ( citrate capped agnps),MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,-0.204119983,107.87,20,24,24,37,11,23.00188061,0,0,1.78376517
685,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,2.10720997,107.87,26.06,24,24,37,11,23.00188061,0,0,1.78376517
691,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.903089987,107.87,26.06,24,24,37,11,23.00188061,0,0,1.78376517
692,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.806179974,107.87,26.06,24,24,37,11,23.00188061,0,0,1.78376517
698,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.602059991,107.87,26.06,24,24,37,11,23.00188061,0,0,1.78376517
699,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.698970004,107.87,28,24,24,37,11,23.00188061,0,0,1.78376517
700,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.397940009,107.87,28,24,48,37,11,23.00188061,0,0,1.78376517
701,Ag,Actinobacillus pleuropneumoniae,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,n,lungs,0,1.698970004,107.87,28,24,24,37,11,23.00188061,0,0,1.78376517
702,Ag,Pasteurella Multocida,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,n,lungs,0,1.698970004,107.87,28,24,12,37,11,23.00188061,0,0,1.78376517
703,Ag,Streptococcus uberis,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,p,mammary gland,0,0.799340549,107.87,28,24,24,37,11,23.00188061,0,0,1.78376517
704,Ag,Salmonella enterica,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,1.397940009,107.87,28,24,12,37,11,23.00188061,0,0,1.78376517
718,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,-0.096910013,107.87,28,24,48,37,11,23.00188061,0,0,1.78376517
723,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.531478917,107.87,28,24,48,37,11,23.00188061,0,0,1.78376517
728,Ag,Klebsiella pneumoniae,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,0.531478917,107.87,28,24,24,30,11,23.00188061,0,0,1.78376517
733,Ag,Klebsiella pneumoniae,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,0.832508913,107.87,28,24,24,30,11,23.00188061,0,0,1.78376517
738,Ag,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1,107.87,35,24,48,37,11,23.00188061,0,0,1.78376517
